"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","...18","...19","uid","uid_detail","date_start","date_end"
"ADL_score_6","ADL_score_6_catN/A_Func::adl_score_6_fun","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","Func::adl_score_6_fun",,"","","","","","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00036","",""
"ADL_score_6","ADL_score_6_cat7_1","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","0",7,"Needs help with 0 tasks","Needs help with 0 tasks","","","Needs help with 0 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00037","",""
"ADL_score_6","ADL_score_6_cat7_2","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","1",7,"Needs help with at least 1 task","Needs help with at least 1 task","","","Needs help with at least 1 task","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00038","",""
"ADL_score_6","ADL_score_6_cat7_3","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","2",7,"Needs help with at least 2 tasks","Needs help with at least 2 tasks","","","Needs help with at least 2 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00039","",""
"ADL_score_6","ADL_score_6_cat7_4","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","3",7,"Needs help with at least 3 tasks","Needs help with at least 3 tasks","","","Needs help with at least 3 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00040","",""
"ADL_score_6","ADL_score_6_cat7_5","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","4",7,"Needs help with at least 4 tasks","Needs help with at least 4 tasks","","","Needs help with at least 4 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00041","",""
"ADL_score_6","ADL_score_6_cat7_6","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","5",7,"Needs help with at least 5 tasks","Needs help with at least 5 tasks","","","Needs help with at least 5 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00042","",""
"ADL_score_6","ADL_score_6_cat7_7","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","6",7,"Needs help with at least 6 tasks","Needs help with at least 6 tasks","","","Needs help with at least 6 tasks","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00043","",""
"ADL_score_6","ADL_score_6_cat7_NA::a","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","NA::a",7,"not applicable","not applicable","","","not applicable","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00044","",""
"ADL_score_6","ADL_score_6_cat7_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i","DerivedVar::[ADL_01, ADL_02, ADL_03, ADL_04, ADL_05, ADL_06]","ICES specifc","","NA::b",7,"missing","missing","","","missing","ADL score ","Derived using the ADL variables used in DemPoRT from 2001 to 2014 (ADL_01,  ADL_02,  ADL_03,  ADL_04, ADL_05, ADL_06) to represent the number of tasks that an individual needs help with.","",,"","v_008","d_00045","",""
"ALCDTTM","ALCDTTM_cat3_1","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","1",3,"Regular","Regular Drinker","","1","Regular Drinker","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00046","",""
"ALCDTTM","ALCDTTM_cat3_2","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","2",3,"Occasional","Occasional Drinker","","2","Occasional drinker","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00047","",""
"ALCDTTM","ALCDTTM_cat3_3","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","3",3,"No drink in last 12 months","No drink in last 12 months","","3","No drink in the last 12 months","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00048","",""
"ALCDTTM","ALCDTTM_cat3_NA::a","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","NA::a",3,"not applicable","not applicable","","6","not applicable","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00049","",""
"ALCDTTM","ALCDTTM_cat3_NA::b","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","NA::b",3,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00050","",""
"ALCDTTM","ALCDTTM_cat3_NA::b","cat","cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_p::ALCDVTTM, cchs2017_2018_p::ALCDVTTM, cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES altered","cat","NA::b",3,"missing","missing","","else","else","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00051","",""
"ALCDTTM","ALCDTTM_cat3_1","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","1",3,"Regular","Regular Drinker","","1","Regular drinker","Drinker type (last 12 months)","Type of drinker (12 months)","In CCHS cycles 2001, 2003, and 2005, ALCDTTM was derived from ALCDTYP in which former and never drinkers were combined into ""No drink in the last 12 months""",,"","v_009","d_00052","",""
"ALCDTTM","ALCDTTM_cat3_2","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","2",3,"Occasional","Occasional Drinker","","2","Occasional drinker","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00053","",""
"ALCDTTM","ALCDTTM_cat3_3","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","3",3,"No drink in last 12 months","No drink in last 12 months","","3","Former drinker","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00054","",""
"ALCDTTM","ALCDTTM_cat3_3","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","3",3,"No drink in last 12 months","No drink in last 12 months","","4","Never drank","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00055","",""
"ALCDTTM","ALCDTTM_cat3_NA::a","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","NA::a",3,"not applicable","not applicable","","6","not applicable","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00056","",""
"ALCDTTM","ALCDTTM_cat3_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","NA::b",3,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00057","",""
"ALCDTTM","ALCDTTM_cat3_NA::b","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_p::ALCADTYP, cchs2003_p::ALCCDTYP, cchs2005_p::ALCEDTYP, cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES altered","cat","NA::b",3,"missing","missing","","else","else","Drinker type (last 12 months)","Type of drinker (12 months)","",,"","v_009","d_00058","",""
"ALCDTYP_A","ALCDTYP_cat5_1","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","1",2,"Former ","Former drinker","","3","Former drinker","Drinker type","Type of drinker - (D)","",,"","v_010","d_00059","",""
"ALCDTYP_A","ALCDTYP_cat5_2","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","2",2,"Other","Other drinker","","[1,2]","Other drinker","Drinker type","Type of drinker - (D)","""Other"" drinker type derived from combining ""Regular"", ""Occasional"" and ""Never"" drink categories ",,"","v_010","d_00060","",""
"ALCDTYP_A","ALCDTYP_cat5_2","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","2",2,"Other","Other drinker","","[4]","Other drinker","Drinker type","Type of drinker - (D)","""Other"" drinker type derived from combining ""Regular"", ""Occasional"" and ""Never"" drink categories ",,"","v_010","d_00061","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::a","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","NA::a",2,"not applicable","not applicable","","6","not applicable","Drinker type","Type of drinker - (D)","",,"","v_010","d_00062","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","NA::b",2,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Drinker type","Type of drinker - (D)","",,"","v_010","d_00063","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2001_i, cchs2003_i, cchs2005_i","cchs2001_i::ALCADTYP, cchs2003_i::ALCCDTYP, cchs2005_i::ALCEDTYP","ICES specifc","cat","NA::b",2,"missing","missing","","else","else","Drinker type","Type of drinker - (D)","",,"","v_010","d_00064","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2007_2008_i, cchs2009_2010_i, 2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES specifc","cat","1",2,"Former","Former drinker","","3","Former drinker","Drinker type","Type of drinker - (D)","",,"","v_010","d_00065","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2007_2008_i, cchs2009_2010_i, 2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES specifc","cat","2",2,"Other","Other drinker","","[1,2]","Other drinker","Drinker type","Type of drinker - (D)","""Other"" drinker type derived from combining ""Regular"" and ""Occasional"" drinker categories ",,"","v_010","d_00066","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2007_2008_i, cchs2009_2010_i, 2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES specifc","cat","NA::a",2,"not applicable","not applicable","","6","not applicable","Drinker type","Type of drinker - (D)","",,"","v_010","d_00067","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2007_2008_i, cchs2009_2010_i, 2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES specifc","cat","NA::b",2,"missing","missing","","[7,9]","don't know (7); refusal (8); not stated (9)","Drinker type","Type of drinker - (D)","",,"","v_010","d_00068","",""
"ALCDTYP_A","ALCDTYP_cat5_NA::b","cat","cchs2007_2008_i, cchs2009_2010_i, 2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2015_2016_i::ALCDVTTM, cchs2017_2018_i::ALCDVTTM, [ALCDTTM]","ICES specifc","cat","NA::b",2,"missing","missing","","else","else","Drinker type","Type of drinker - (D)","",,"","v_010","d_00069","",""
"ALWDWKY","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::ALCADWKY, cchs2003_p::ALCCDWKY, cchs2005_p::ALCEDWKY, cchs2015_2016_p::ALWDVWKY, cchs2017_2018_p::ALWDVWKY, cchs2001_i::ALCADWKY, cchs2003_i::ALCCDWKY, cchs2005_i:: ALCEDWKY, cchs2015_2016_i::ALWDVWKY, cchs2017_2018_i::ALWDVWKY, [ALWDWKY]","ICES confirmed","cont","copy",,"drinks/week","drinks/week","drinks/week","[0,449]","drinks per week","Drinks last week","Weekly consumption of alcohol","shown as categorical variable in CCHS 2014 cycle",,"","v_011","d_00070","",""
"ALWDWKY","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::ALCADWKY, cchs2003_p::ALCCDWKY, cchs2005_p::ALCEDWKY, cchs2015_2016_p::ALWDVWKY, cchs2017_2018_p::ALWDVWKY, cchs2001_i::ALCADWKY, cchs2003_i::ALCCDWKY, cchs2005_i:: ALCEDWKY, cchs2015_2016_i::ALWDVWKY, cchs2017_2018_i::ALWDVWKY, [ALWDWKY]","ICES confirmed","cont","NA::a",,"not applicable","not applicable","drinks/week","996","not applicable (996)","Drinks last week","Weekly consumption of alcohol","",,"","v_011","d_00071","",""
"ALWDWKY","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::ALCADWKY, cchs2003_p::ALCCDWKY, cchs2005_p::ALCEDWKY, cchs2015_2016_p::ALWDVWKY, cchs2017_2018_p::ALWDVWKY, cchs2001_i::ALCADWKY, cchs2003_i::ALCCDWKY, cchs2005_i:: ALCEDWKY, cchs2015_2016_i::ALWDVWKY, cchs2017_2018_i::ALWDVWKY, [ALWDWKY]","ICES confirmed","cont","NA::b",,"missing","missing","drinks/week","[997,999]","don't know (997); refusal (998); not stated (999)","Drinks last week","Weekly consumption of alcohol","",,"","v_011","d_00072","",""
"ALWDWKY","","cont","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i","cchs2001_p::ALCADWKY, cchs2003_p::ALCCDWKY, cchs2005_p::ALCEDWKY, cchs2015_2016_p::ALWDVWKY, cchs2017_2018_p::ALWDVWKY, cchs2001_i::ALCADWKY, cchs2003_i::ALCCDWKY, cchs2005_i:: ALCEDWKY, cchs2015_2016_i::ALWDVWKY, cchs2017_2018_i::ALWDVWKY, [ALWDWKY]","ICES confirmed","cont","NA::b",,"missing","missing","drinks/week","else","else","Drinks last week","Weekly consumption of alcohol","",,"","v_011","d_00073","",""
"CCC_071","CCC_071_cat2_1","cat","cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2009_s, cchs2010_s, cchs2012_s, cchs2001_i, cchs2003_i, cchs2005_i, cchs2007_2008_i, cchs2009_2010_i, cchs2011_2012_i, cchs2013_2014_i, cchs2015_2016_i, cchs2017_2018_i ","cchs2001_p::CCCA_071, cchs2003_p::CCCC_071, cchs2005_p::CCCE_071, cchs2015_2016_p::CCC_065, cchs2017_2018_p::CCC_065, cchs2001_i::CCCA_071, cchs2003_i::CCCC_071, cchs2005_i::CCCE_071, cchs2015_2016_i::CCC_065, cchs2017_2018_i::CCC_065,[CCC_071]","ICES confirmed","cat","1",2,"Hypertension","Hypertension","","1","Yes (Do you have high blood pressure?)","Hypertension","Do you have high blood pressure?","",,"","v_012","d_00074","",""
